corpus_author_id,name,num_citations,num_papers,i10,h_index,h_class
47679615,Georgios Anagnostou,9432,662,172,36,H
34359678,Jonathan Daniel Ip,806,12,3,3,L
1381488289,Rachael Gooberman-Hill,2460,213,51,24,H
39635461,Rongmeng Jiang,1642,5,2,3,L
98631892,Raphael Samuel,615,85,14,13,H
4551371,Yohannes Adama Melaku,7394,66,37,23,H
134636230,Rocío Pichardo Farfán,0,3,0,1,L
11706867,Mukund Rangamani,4908,133,72,35,H
134907436,ZÃ©lia Raposo Santos,14,1,1,1,L
145122896,Zulfiqar A Bhutta,49164,1019,475,99,H
1399090864,Dubravka Cecez-Kecmanovic,1546,152,39,20,H
40164205,Alberto Wisniewski,262,44,9,9,L
145842549,Mary Carrington,8694,106,48,33,H
50056360,William W. Cohen,20482,421,211,67,H
89627483,Lalit P. Sali,8,5,0,2,L
3100527,Elizabeth W. Dunn,3846,144,57,31,H
36608459,Kim A. Smith,363,25,8,9,L
2376866,Louisa Degenhardt,10635,118,52,35,H
49491198,Colin McHugh,14,2,1,2,L
145911934,Dorothy Curtis,1130,48,17,16,H
145738418,Wenbo Xu,3964,135,55,25,H
148713016,ربحي عيسى ربحي عيسى,0,1,0,1,L
7336389,Henrik Wann Jensen,7420,162,78,37,H
2597353,Wenjuan Gu,845,27,17,14,H
7896711,Chapman H. Binford,453,83,14,13,H
48498971,Mary Kundert,10,1,1,1,L
123803467,Eun-Kyeung Song,8,3,0,1,L
2723594,Berthold Färber,855,79,16,14,H
4814137,Manfred Welslau,1874,81,15,14,H
50035241,Kent L. Womack,2004,28,16,13,H
144136388,Thomas Simon,3497,127,73,33,H
3864608,Helen J. Binns,3738,158,74,30,H
4780100,Uno Maeeorg,336,152,8,9,L
39220714,Jack R. Edelman,79,25,3,5,L
84153575,John C. Smulian,3539,268,87,34,H
1894551,Maria Laura Stefanizzi,607,26,13,13,H
48548583,Paul Milgrom,27795,164,89,53,H
143653681,Shuicheng Yan,35640,766,415,88,H
104471375,K. Belotskiy,4633,391,89,34,H
144606523,Haruo Kobayashi,1264,352,31,16,H
7206812,Lorenzo Gaudio,100,8,3,4,L
1783618,Hsin-Piao Lin,679,120,20,14,H
1597369076,Pauline M E Wertheim-van Dillen,872,1,1,1,L
52447647,Ronald H. Heck,6381,155,71,37,H
153353114,Eric J. Duiverman,89,2,2,2,L
70851852,Eddie Shoesmith,495,17,3,4,L
115821089,Xiangcai Li,12,44,0,3,L
102450151,Michael Murray,9398,664,140,36,H
94651284,Lisa Frink,64,12,1,6,L
5752321,Alan McKee,433,128,13,11,H
144101850,Giorgi Arabidze,5070,404,93,35,H
48176267,Chaouki Boulahouache,1745,35,16,14,H
5410466,Corinne Stoetzel,2986,103,50,29,H
87816979,Mikhail Igorevich Gavrilenko,694,184,24,16,H
145738500,Raoul H H Engelbert,2060,130,62,27,H
31841445,Mia Wei,14,2,1,1,L
144320281,Xing Liu,1756,86,21,14,H
5494579,Samir Arfaoui,7091,298,94,33,H
115791173,Nathaniel Deutsch,81,45,1,5,L
49174406,Juan Liang,1035,44,6,9,L
104611812,Vivek Hegde,45,55,0,4,L
51457535,Aileen Clarke,1506,39,15,13,H
66367628,Winarti Winarti,3,16,0,2,L
6737241,Carl Pettiford,42,9,1,4,L
34376152,Wenyaw Chan,3471,212,71,29,H
2570016,Fabian Pedregosa,17762,51,17,15,H
3103623,Marjan Kouhnavard,62,12,2,3,L
152137304,Farideh Razi,183,64,4,9,L
49745990,Yichen Shen,301,9,3,3,L
1401135045,Darío Antolín-Amérigo,325,54,7,8,L
81703904,Patrice Fava,1,3,0,1,L
100799686,Sarthak Kothari,7,4,0,2,L
144953080,Hirokazu Kato,6922,497,82,35,H
51477934,Davide Manca,222,75,9,9,L
2232845,Catherine Havasi,2668,50,26,21,H
1393653775,Jean-Calude Trigeassou,19,1,1,1,L
50225383,Sajid Ali,101,30,2,4,L
4236033,Fabio Finelli,5650,331,84,32,H
148016730,Suzanne Boucher,9,1,0,1,L
103126995,Yih-Cherng Chiang,21,16,1,3,L
144567628,Lei Fang,610,95,13,13,H
98567645,James H. Willbanks,128,41,4,7,L
46641766,Wei Liu,13902,42,3,5,L
97158687,Holly Edmunds,318,9,4,5,L
153037234,Phil Bannister,154,7,4,5,L
50412477,Andrew Griffiths,433,98,7,9,L
2756211,Neal Young,18901,685,325,73,H
50781744,Ben-Hur Ferraz Neto,40,13,2,4,L
145313774,Giovanni Ponti,2104,270,59,23,H
145496917,Kenneth R. S. Fisher,141,24,5,7,L
47432788,Alessandro Cerri,10424,961,188,45,H
92434469,Rich Pawlowicz,1473,71,20,14,H
1382885240,José Martínez-Raga,5546,66,21,19,H
35154049,Leigh A. Holcomb,1741,15,10,10,H
8914701,Massimo Franchini,10717,720,312,45,H
11172022,Jonathan E Millar,226,25,2,5,L
145443454,Predrag Milenović,9327,621,143,37,H
7247367,Christopher A Assaid,785,28,12,12,H
66714398,Germán Schumacher,164,36,3,8,L
48094547,Jiang Wang,1761,67,19,15,H
1489509498,Ted M. G. Tanen,310,1,1,1,L
145963941,Marion P G Koopmans,7880,296,124,46,H
13332058,Chris Cocklin,1778,118,41,24,H
73490380,Jari Larkiola,77,63,1,5,L
3341393,Simon Penel,665,21,9,10,H
2337765,Hernán A. Makse,4969,224,69,32,H
83919295,周耀华,2,21,0,1,L
1784440,Bernardo Cuenca Grau,7675,202,86,36,H
6078625,Brooks B. Gump,1401,73,27,21,H
1840897,Loreena Wong,3,1,0,1,L
145244481,S N Cho,764,83,33,16,H
52019975,M. B. Yelne,564,2,1,2,L
1432807764,Natalie M Linton,425,19,9,9,L
39075314,Siti Rosmaniza Ab Rashid,23,9,1,3,L
35167634,Ada Tang,1113,74,28,16,H
12311316,Carmen Capiscol,232,9,4,7,L
87568934,Catherine Kakumbi,64,1,1,1,L
1398352092,Odgerel Chimed-Ochir,4435,16,9,9,L
117854418,Michael Spychaj,0,1,0,1,L
9361750,Athanasios Manolis,11100,282,64,27,H
11133131,Pavel Alexandrovich Novikov,31,38,0,4,L
87430101,Christopher P O'Donnell,3494,117,54,30,H
2567132,David Stillwell,4257,86,44,27,H
1926087,Alberto F. Alcolea,149,14,4,6,L
1491068857,Weier Wang,88,1,1,1,L
101262831,Alexander Josiassen,574,79,18,15,H
114717090,石兴明,0,1,0,1,L
80665904,이또 다이스께,0,5,0,1,L
5842369,Meredith L. Fowlie,917,62,19,13,H
1729124,Jiri Barnat,1578,127,51,23,H
33156086,Christopher K Livingston,125,17,4,6,L
3666861,John E. Duda,9504,182,87,42,H
143986781,Robert Schreiber,7394,147,65,37,H
3855678,Xiumei Hong,1461,103,44,24,H
144826887,Linda D. Schultz,835,15,2,3,L
37197938,Chihiro Obayashi,20,7,1,3,L
7918124,John Michael Ong'echa,1205,69,29,20,H
46463032,Lidia Morawska,6778,110,32,24,H
98316714,Chung Sheng Wei,78,35,2,5,L
40513334,Dale J. Osborn,328,30,8,9,L
153896922,Franz Koller,768,52,7,8,L
10204688,Claudio Querido Fortes,991,21,10,10,H
49361552,Kevin Curran,101,36,3,5,L
10441982,Hayat Khaloufi,58,4,2,3,L
3374487,Clara Pui-Yan Li,241,7,4,6,L
47698285,Milton Caldeira Filho,60,8,3,5,L
122606381,Albert K. Sultanov,37,13,1,3,L
91853208,Nhat Minh Dang,6,8,0,3,L
40369790,Vicki L. Plano Clark,12544,58,22,19,H
1587699753,Cesar Aguado-Cort'es,1,1,0,1,L
2781939,Yannis Zorgios,790,31,5,7,L
143667135,Rodger Staden,7747,78,40,31,H
4818882,Carrie Sougnez,30089,46,36,32,H
47498853,David E. Bruns,7611,223,63,32,H
46395982,Yuan Lin,226,53,5,8,L
50029349,Dario Barberis,10918,944,207,45,H
48276529,Jeffrey S. Harrison,3987,77,39,25,H
2052596,Yvon Gauthier,652,77,15,14,H
18933221,Nishant Kishore,118,8,3,4,L
49042201,Hiroshi Takagi,143,38,3,5,L
2822733,Marco Di Girolamo,963,57,9,9,L
1381967400,Joaquín González-Nuevo,5501,329,71,31,H
1722415,Niklas Elmqvist,4023,208,88,34,H
1962281,Edward B. Royzman,1667,24,14,13,H
1715959,Stefano Soatto,14225,454,203,58,H
144891954,Ting Sun,3920,463,59,21,H
3757530,Stéphanie Rossit,260,45,12,12,H
153448938,Christopher Kellogg,371,7,1,3,L
50202443,Shuyi Zhang,1566,51,19,14,H
91859903,Charafeddine Jama,155,38,3,6,L
1716298,Nan-shan Zhong,357,31,11,11,H
3388015,Georg Tolstoy,474,25,11,11,H
47539145,Jie Zhang,1580,149,34,20,H
2011933,Max Tegmark,4672,267,86,34,H
145087923,Pankaj D. Mehta,4675,227,81,36,H
4407793,Marsha Kaitz,816,59,19,17,H
152903871,Brian D. Green,817,21,2,4,L
144855602,J. H. Mcmasters,479,48,10,10,H
40130531,Thomas L. Lowe,510,16,11,11,H
153254931,Aj Conacher,48,2,2,2,L
116048023,Ari Ivaska,1499,238,38,16,H
39589154,Naman Goyal,629,13,4,6,L
47764667,Juliet Bedford,122,19,3,5,L
49966180,Prakash Bhartia,776,15,1,3,L
143661592,Gabriel Robins,4384,132,68,32,H
47241791,Mihwa Pak,351,9,3,5,L
4410889,Emilia Ferruzza,61,25,1,5,L
1923707,Markus Gerke,334,21,7,7,L
49923725,Nader Rifai,49652,625,365,108,H
11968873,M A Burris,2171,10,5,5,L
39223948,Tiffini Voss,546,23,6,6,L
51285649,Baoqi Wang,57,16,2,5,L
14648347,A. Hilal Demirbas,11967,428,166,49,H
145775881,Ali Samii,3198,54,35,25,H
144597676,Muhammad Ashraful Alam,3363,185,55,27,H
144627343,Haitao Yu,904,172,31,16,H
134233075,Josh Winning,8,10,0,2,L
1556518971,Hye Jun Jo,16,1,1,1,L
1500687095,Le Van Sy,5,1,0,1,L
83176644,Justin Paul,450,100,8,10,H
143738205,Michael J. Lipinski,2425,237,47,27,H
32840383,Graeme G. Shanks,4329,176,67,29,H
93949135,Dae-Eun Jeong,505,41,11,11,H
1413095878,Umut Salgın-Gökşen,75,5,1,2,L
50663524,Zhiqiang Deng,1165,10,1,3,L
1901656,Tianhai Zhao,427,27,4,6,L
48825765,Marc Lipsitch,17291,478,236,75,H
94726076,Marcos Cerrada,7009,906,151,38,H
1391155863,Kobi Peleg,2040,226,52,24,H
5695965,Jianjiang Qi,14,4,1,2,L
1838707,Sven Eckert,893,18,3,5,L
104890296,Lindsey Elizabeth Cummings,1,1,0,1,L
144041317,Kai Lu,2554,405,73,27,H
2649159,Franz Rottensteiner,3074,194,58,28,H
3558177,Stefanie Eppe,275,5,5,5,L
1388899787,Ingolf Steffan-Dewenter,12390,172,93,52,H
2195972,Paul E. Utgoff,2638,83,41,26,H
92248765,A. Ousslim,16,7,0,3,L
29792144,Athanasios Andreou,90,10,3,4,L
78181135,Joel M. Trugman,167,10,3,5,L
31449459,Silvia Colombo,339,43,11,11,H
145817918,Anand Patil,311,34,1,5,L
153817133,Denise Campos,38,14,3,4,L
1924869,David M. Adams,51,36,1,5,L
30050574,Barabási,17099,24,10,10,H
152722676,Michelle H. Cayouette,1055,11,4,5,L
3646368,Mandar B. Mulik,12,8,0,3,L
1596650009,Shao-yong Zhu,51,4,1,3,L
49709193,Dan Wu,216,124,5,9,L
5447291,Joan Miquel Nolla,4035,259,62,25,H
9180428,Sunil K. Sethi,530,110,15,12,H
3778963,Piet A. Kager,4911,334,130,42,H
14970419,Narayan S. Talekar,1446,149,27,16,H
2843307,Tariq A Madani,1663,103,33,22,H
1399030823,Jorge A. Duran-Encalada,113,13,4,6,L
2632133,Deborah M Winn,6978,152,101,43,H
6093997,Keyvan Keyvanfar,2366,156,50,28,H
30975835,Suroso Suroso,68,57,2,4,L
8859915,Swamy R. Venuturupalli,417,33,11,11,H
119508044,Ila Manuj,837,22,8,9,L
152204891,Daniel Troendle,6643,575,165,38,H
5130948,Peter Allebeck,16530,376,205,58,H
89323266,Cai-chen Li,262,17,2,4,L
2461164,Preeti Swani,502,3,2,3,L
48031266,Delia Lorenz,1915,33,23,18,H
23202276,Sudha Jayaraman,871,10,3,3,L
1679208,Claude Murat,4459,104,49,29,H
122380891,Ting-Ting Gao,322,10,1,3,L
4572200,Sabine Schnadt,448,70,14,13,H
145594732,Per Olsson,1905,146,31,17,H
147247811,Karin Ritthaler,2,1,0,1,L
3572771,Gysbert B van Setten,915,66,24,15,H
8828336,Th. Rehren,288,43,13,12,H
51303007,Ophir Gozes,44,5,1,3,L
36676519,Anupam Kumar Pathak,245,35,4,7,L
7263753,Hong-long Wu,791,23,5,7,L
5483840,Alexander S. Kirpich,110,14,4,6,L
11076949,Susan J Curry,6423,251,123,44,H
2418440,Pavel Shvaiko,5889,118,31,23,H
1804104,Richard S. Zemel,18239,206,124,49,H
47675716,Brigit Brand,67,7,4,5,L
73755836,Hye-Eun Chu,139,39,4,6,L
9267622,Sandra J. Huston,763,43,15,12,H
39853709,Fei Liu,5436,872,125,33,H
47722485,Karl Engelhard,1110,56,11,11,H
1381105450,Ramon Bangun,5,5,0,1,L
1721130,Emanuele Frontoni,1200,221,37,16,H
48570102,Xin Li,3877,1226,90,19,H
72181767,Dmitri Konstantinov,7720,440,97,31,H
116881136,Shing-Ling S. Chen,397,25,10,10,H
4285862,Daniel Cadar,1983,149,37,18,H
11875458,Alexander Bylinkin,2887,383,67,24,H
144793185,R. Bigot,322,137,6,9,L
3258011,J. Marty Anderies,5554,93,40,24,H
1713898,Jennifer Golbeck,7436,242,91,41,H
15140031,Ivan Odler,791,142,17,14,H
1908335,Utz Dornberger,279,58,5,6,L
40224701,John M. Cunningham,2059,124,33,21,H
1697774,Luca de Alfaro,5976,161,76,38,H
1748796,Linfeng Song,477,46,13,12,H
145702411,Elie Azoulay,16849,682,271,71,H
12245978,Wei Xu,1402,198,38,19,H
1422611219,Oduvaldo Câmara Marques Pereira-Junior,31,7,1,4,L
1390454659,Lloyd Stanley Durkin,5683,379,56,24,H
81695986,Seyed Ali Alamdaran,5,2,0,2,L
146602179,Eric Feucht,44,3,2,2,L
48829251,Jason Hsu,3499,188,38,22,H
47686931,David Sue,2467,21,13,12,H
1748960,Ronald L. Rivest,30087,413,175,66,H
3047178,Donglai Chen,111,39,2,6,L
49023140,Charlotte Louise Clarke,2381,10,2,4,L
3403029,Shahrzad Gholami,137,24,5,6,L
80604006,Rwh Yung,1878,8,2,3,L
11484541,Alessia Tricomi,10536,859,156,39,H
145620983,Seema Nagar,279,38,9,10,H
32812198,Xiao Sun,40,47,1,4,L
4195190,Mingli Yuan,547,16,6,6,L
2198543,Bruno B. Averbeck,4910,162,85,37,H
144733986,Johannes H Smit,14823,444,185,61,H
8493461,Bertrand Thirion,21794,271,103,38,H
6316270,Annick Toutain,5032,297,119,38,H
152419869,U. K. Yang,4532,326,61,24,H
2069603,Jake J. Abbott,3790,115,49,26,H
31912617,Chase Cox,160,24,3,6,L
49317862,Abdullah A Alrabeeah,1687,23,14,14,H
88746210,H. Clark,480,12,2,4,L
2081209,Kuang-Jui Hsu,165,18,8,9,L
2896705,Dirk Wübben,2223,111,38,18,H
1398965119,Christel Schwegmann-Wessels,750,33,20,17,H
49952687,David Vaughan Day,5785,129,60,35,H
34379825,Marge Zielke,107,1,1,1,L
41201709,E. L. García Diez,21,11,0,3,L
47348021,Allen Goodman,99,13,5,6,L
98015299,Simon Guerdoux,147,13,4,6,L
32170898,Christian Drosten,19170,360,239,65,H
50719054,Grigor Atoian,5469,94,36,23,H
91575651,Detlef W. Bahnemann,3368,29,15,13,H
152622565,Maryam Ghodsi,543,38,9,9,L
153655495,Yujian Cheng,266,25,4,5,L
32604218,Julien Demouth,1438,18,4,6,L
1685259,Jinwen Ma,1740,189,37,20,H
121153441,John Bratton,589,63,5,7,L
49907632,Michael H. Long,9505,132,54,35,H
143704371,Mariska M G Leeflang,4662,74,23,20,H
50852208,Claire Bourdarios,10229,866,162,42,H
144281577,Prashant Shukla,5138,560,115,31,H
27428412,François Leblanc,752,158,20,15,H
6047358,Peter Franz Riederer,19607,861,360,69,H
2543297,Jinmi Kim,302,29,10,10,H
48158623,Behzad Rezaei,25,27,1,4,L
145521767,Amanda Rudman,936,4,2,2,L
143764803,Greg Richards,3205,309,68,28,H
33796423,Zhaobin Cai,67,14,2,4,L
1400876887,carlos Castaño-Rodríguez,313,14,9,10,H
1770311,Kevin D. Ashley,2922,215,75,30,H
48889258,Qiang Fu,588,129,17,14,H
145632575,Garrett Barden,2079,69,6,7,L
2137898,Vincent C. Emeakaroha,896,45,19,14,H
39263202,Nishal Patel,672,23,9,9,L
144981574,Pei Hao,3234,143,34,19,H
33447710,Dorothy E. Denning,8457,161,55,29,H
1390826841,Ruilan Wang,4,10,0,2,L
49360868,Oliver Grau,308,41,2,4,L
120817496,Franz Schubert,20,265,0,4,L
3054799,Diane Jass Ketelhut,1252,90,21,14,H
4200763,Aaron van Donkelaar,6311,101,59,34,H
10118680,Thiagarajan Venkataraman,497,18,7,8,L
93202326,Rashmi Salkar,5,1,0,1,L
1735388,Carsten Röcker,1215,138,37,18,H
1761734,Ron Milo,13744,118,80,44,H
147372190,Laura Gutierrez Spencer,0,1,0,1,L
1492048527,Timothy R Hucker,2,1,0,1,L
2641128,Arash Asadpour,540,27,8,8,L
84672961,Wei Ding,2808,323,54,23,H
145377017,D. Benchekroun,5012,414,92,35,H
71450405,Dominique Pelletier,1041,25,9,10,H
46377706,Gergely Rost,65,15,3,4,L
71340083,Chris J. Sablynski,1751,19,11,11,H
144451739,Bernard Pierre Roques,10486,1029,253,43,H
48500176,Javier Gardeazábal,1599,45,8,9,L
2729883,Lauren Nutile,370,10,7,8,L
1403817862,Antoni Bosch-Domènech,436,31,12,11,H
117798268,Jehad Mousa,11306,1302,303,47,H
145089166,Vadlamani Ravi,707,42,13,11,H
3060487,Spiridon Aristides Eliopoulos,127,4,2,2,L
15700941,Frits R Rosendaal,34894,1170,510,92,H
145572492,Bin Cao,3148,45,13,12,H
153737088,Tad Hogg,245,12,2,3,L
100558638,Víctor Daniel Elvira,8772,672,142,36,H
1742986,Michal Araszkiewicz,143,34,3,7,L
2217487,Robert E. Bachman,599,32,12,11,H
1835573,Shanker L. Kothari,1309,130,41,22,H
145223021,Dan Xu,1151,200,22,15,H
143898481,Alessandro Bertolino,61,10,2,5,L
30719262,J. Anthony Murphy,4093,226,46,20,H
1805219,Alessandro Mulloni,1504,28,22,17,H
5286318,Sarah S Jaser,2276,90,44,27,H
1419541880,Sandra Mᵃ Sánchez-Cañizares,248,45,6,8,L
50724893,Kaitlyn Ho,2059,18,15,14,H
49002629,Erling Thom,791,35,8,9,L
145075256,Sabapathy P Balasubramanian,2359,99,33,21,H
2471909,Anja S. Göritz,1713,118,42,20,H
145344331,Amjad Ali,1067,333,37,16,H
16603555,Hans Jurgen. Eysenck,1893,48,17,16,H
145451084,Wen-Chien Ko,2114,175,36,20,H
83237771,Cristina Botta,9816,642,149,38,H
144205348,Peter Buchholz,12726,921,238,49,H
50998635,Kristen Delwiche,948,2,2,2,L
4113625,Antonino di Caro,2550,151,58,25,H
143775493,Matthew Turner,229,51,4,7,L
1394460883,Trish M. Perl,443,6,4,6,L
92732151,V. M. Kleimenova,0,8,0,1,L
145595295,Antonio Barone,2560,152,68,31,H
7956152,Lydia S. Atkins,2115,9,4,4,L
5900872,Carlo Irwin A. Panelo,1911,7,5,5,L
145834519,Jean Louis Vincent,15174,729,200,53,H
145520631,Stephen A. Ross,17212,136,52,38,H
145932980,Ka Fai To,518,24,8,9,L
9114968,Lina María López Roa,2,10,0,2,L
1738169,Morris Sloman,7759,229,107,39,H
12336272,Oleg I. Admakin,37,22,1,5,L
52422298,Zahi A Fayad,616,37,9,10,H
48039509,Sandeep Singh,1862,65,23,18,H
4977515,Teja Tscharntke,27588,395,255,87,H
31628359,Marilda Mazzali,203,27,4,4,L
82773642,Natália de Lima Vesco,6,12,0,2,L
40329476,Nori Kurata,5889,171,91,42,H
7408951,Jeff Donahue,28024,55,26,24,H
12010086,Jiao-Jiao Zheng,434,5,3,4,L
49461117,Gang Li,1673,114,14,12,H
143955265,Bin Han,9671,228,117,49,H
4000519,Joo Hwan Oh,310,33,4,7,L
7307370,Wei Chen,827,118,27,16,H
66368915,Knut Beitzel,15,37,0,2,L
144639786,Bo Zhang,143,35,4,7,L
2736867,Achmad Widodo,1178,117,16,14,H
144836615,N. Asokan,5854,195,91,38,H
69970033,Wolter J. Fabrycky,809,25,6,7,L
6190452,Mazen A. Kheirbek,2889,53,22,20,H
2344104,Jetmir Xhembulla,68,7,2,4,L
145675460,Ashfaqur Rahman,112,36,3,5,L
7817124,Peter Kandela,954,183,11,11,H
9908881,Keith Wiebe,1957,103,33,23,H
36304466,Pei-zhen Tao,172,20,3,4,L
4054090,Lisa Cowan,381,14,8,9,L
96814500,George Macpherson Stalker,1989,3,1,1,L
143672032,Corbett Rowell,1585,25,9,10,H
1388711187,Saswati Nandan,1679,318,49,21,H
143850613,Matthew Feldman,297,142,8,9,L
143893152,Andrea da Costa,120,43,2,4,L
116524099,Stefania de Resende Negri,33,27,1,2,L
46719749,George F. Koob,686,82,14,13,H
70149428,Frank Acito,491,8,4,4,L
2764133,Murat Hismanoglu,508,43,14,13,H
52627823,James L. Heskett,1753,56,12,11,H
1796103,Denis Kalkofen,854,55,26,18,H
1694216,Zvi Galil,5668,267,124,41,H
3460776,Francis Mhimbira,5736,46,20,16,H
30640807,James P. Spillane,8060,150,83,41,H
145244248,Anette Schrag,9178,235,103,48,H
2444946,Hian Chye Koh,1949,74,31,25,H
7689170,Tobias Bleicker,1024,13,7,9,L
122343477,H. C. P. F. Roelen,4,4,0,1,L
4503242,Richard T. Conant,5401,116,55,36,H
143733462,Marshall K. McKusick,2757,74,26,20,H
1694199,Rahul Sukthankar,15642,238,133,54,H
1867489,Richard J. Beckman,4976,113,25,17,H
145111960,Ming Liu,3118,403,72,29,H
1874113,Daniel T. Gilbert,10210,175,80,48,H
46960133,Lupin Rahman,488,18,7,7,L
14995388,Michael K. Hanafey,1412,3,2,3,L
12529547,Sergio Laguarda,46,5,2,3,L
47337564,Frederick J. Wertz,1431,58,13,13,H
152834980,M Sherif,1673,7,6,6,L
34607347,Sharon Funk,249,8,3,4,L
48451387,Susana Beatriz Jacob,6,18,0,2,L
144913407,Jan G. M. Klijn,8787,211,97,38,H
2555667,Vinko Zlatic,566,65,11,11,H
40046844,Héctor Armendáriz,68,30,0,6,L
115298948,Hugo De Bruyn,420,21,12,11,H
39306592,Debra Scherrer,937,4,2,2,L
103923757,Liu Xiao-gan,7,31,0,2,L
1586666156,Malcolm Todd *,72,1,1,1,L
50100355,Anne Riddell,1369,14,8,8,L
25605575,Evelyn L. Morin,532,25,7,8,L
103131256,Cyril Grivet,949,3,3,3,L
15892847,M J Knoeck,1,1,0,1,L
145620415,Husam Ali,81,10,1,4,L
47475746,Nam-jeong Kim,17,10,0,3,L
113718895,S. Dhanavandan,12,12,1,2,L
11863212,Fabrício Braga Rassy,35,16,1,3,L
144046073,Lin Xu,461,31,5,6,L
1998615,Roger Tourangeau,6768,174,77,36,H
101591362,Felix Ter Chian Tan,144,52,4,6,L
116524160,Vincenzo Canale,12004,946,223,47,H
143824153,Kamyab Zandi,146,47,7,8,L
12648993,Marcia H Kolakoski,133,2,1,2,L
2205085,Lina María Paz,704,36,13,12,H
98252513,Kirsty L. Veale,7,13,0,2,L
1576568595,Qunfu Wu,34,4,1,2,L
12428884,Roger D. Tillotson,200,9,3,5,L
117549479,رشدي عبد اللطيف وادي,0,2,0,1,L
48385331,Steven J. Jacobsen,27749,712,364,81,H
1694654,Ramón Fabregat,740,98,19,13,H
1381967543,Marcos López-Caniego,5324,315,69,29,H
81075252,Arthur J. Prange,4008,317,95,34,H
27450374,Leonardo Mitrano Neves,145,23,5,8,L
144115601,Martin G. Christopher,1233,43,10,10,H
2758886,Srinivasan Venkatramanan,235,25,6,6,L
49847957,Devina Nand,3241,20,9,9,L
2743358,Charlotte Watts,6574,235,98,42,H
6757575,Kai-jin Xu,129,21,4,5,L
2749240,Robert T. Monroe,1586,25,14,12,H
2171462,Luis Fernando Muñoz Mejías,374,55,13,11,H
103285389,Georg Steinbrueck,4976,529,121,34,H
5645744,Justin W Taraska,1056,72,24,17,H
33746447,Bei Yang,690,94,22,15,H
5426907,Harindra Singh Balyan,2184,98,39,25,H
5321573,Lee Jeremy Richardson,2052,69,7,7,L
1718255,Radu Prodan,4354,207,70,35,H
143816968,A. V. Akimov,4734,418,93,35,H
3499554,Douglas J. Perkins,2566,110,53,29,H
122050854,Siyu Liu,12,11,1,2,L
1698822,Miaomiao Wen,754,45,17,13,H
144131956,Jochen Axel Zeitler,1382,112,39,21,H
39580956,Andrei P. Kirilenko,209,12,4,4,L
1966791,Lars-Göran Öst,1249,124,24,16,H
2184716,Andreas Laupacis,21070,433,244,68,H
103977105,Rachael Mcdonnell,2190,43,9,10,H
1624614018,Cecile G. Viboud,14,2,1,1,L
47687395,Michele Cascella,6386,264,88,31,H
145824994,Paul Alexander,408,85,6,9,L
40370572,James C. Lin,133,19,3,8,L
1403808810,Sandra Zimmer-Chevret,16,16,0,3,L
3546620,Shile Huang,2264,111,49,28,H
5236343,J. S. Sawwan,70,19,2,5,L
4862260,Jane Wittrup Agger,551,40,13,11,H
72644653,张玉红,4,123,0,2,L
40946233,Alimuddin Zumla,9025,476,145,49,H
12358084,Mónica Abreu,344,95,5,9,L
144254836,Risë B Goldstein,4569,86,57,30,H
8623102,Mohammed Maslehuddin,1164,169,37,20,H
4057478,Tim Kautz,1623,24,8,9,L
94199089,Nirupama Pila,44,2,2,2,L
1738635,Kurt Zatloukal,8980,368,139,49,H
6361974,Erica Yoonkyung Auh,305,12,4,4,L
5052921,James D. Wilkinson,3946,15,11,11,H
88179563,Bechir Touati,11,2,1,1,L
37702483,Mehdi Panahi,276,45,9,10,H
1680674,Praveen Gauravaram,1037,60,16,13,H
47288567,David W. H. Walton,910,193,17,14,H
88653257,Geoff Walsham,1347,1,1,1,L
88286637,Tülay Altun,97,11,6,7,L
152227619,Lukas Bäni,6534,531,138,36,H
145011560,Grace Fong,89,55,1,6,L
14674499,Ashish Pandey,1472,58,10,10,H
49216458,Francis van Glabbeek,1016,39,26,20,H
47453128,Bryan Williams,850,22,7,8,L
9327566,Abdul Rahim Leyman,182,65,6,8,L
1690813,Douglas A. Gentile,6790,210,98,42,H
6637825,Theo M. Bestebroer,9946,120,71,37,H
104572596,Leon G. M. Gorris,1165,64,13,12,H
48631947,Xinjun Wang,382,129,10,10,H
40446465,Gabriella Cataldi,8320,319,119,36,H
90237573,M. D. Velarde,242,5,2,2,L
1720429,Gail-Joon Ahn,6544,306,111,42,H
145343608,Timothy W Russell,446,18,7,7,L
28929337,Lihong Li,8635,242,107,41,H
48964941,Nicola Petrosillo,32,9,1,3,L
134150683,Jithendra Dara,9,1,0,1,L
4786106,Jonathan P. Hatcher,2207,21,11,11,H
1613495366,Low Yen Lin,293,1,1,1,L
51066591,Tingting Zhang,98,50,2,6,L
2455875,Rand Waltzman,175,11,2,3,L
144805253,Sicheng Wang,738,185,26,16,H
36179186,J Clarke,1290,11,5,7,L
31858118,Dov Dvir,2610,70,33,26,H
34421691,Amy L. Moran,661,54,19,15,H
100538678,Holly A. Weimar,4,4,0,1,L
47666860,Hui Chen,708,123,29,15,H
144879110,Roger B. Davis,18241,370,209,68,H
4063903,Janis Tondora,1062,30,15,14,H
152385531,Kenneth Aldape,4674,53,31,26,H
3815257,André Pascal Kengne,15336,458,151,46,H
95743208,Clément Leloup,853,191,20,14,H
